#nmismatch	name1	strand1	start1	end1	name2	strand2	start2	end2
5	U00096.2	+	831530	831612	NODE_163_length_242_cov_3.380165	-	1	83
13	U00096.2	+	856857	856942	NODE_163_length_242_cov_3.380165	-	1	86
14	U00096.2	+	1067595	1067680	NODE_163_length_242_cov_3.380165	-	1	86
23	U00096.2	+	1080289	1080369	NODE_163_length_242_cov_3.380165	-	1	81
2	U00096.2	+	1083953	1083990	NODE_163_length_242_cov_3.380165	-	43	80
14	U00096.2	+	1112658	1112738	NODE_163_length_242_cov_3.380165	-	1	81
10	U00096.2	+	1133847	1133907	NODE_163_length_242_cov_3.380165	-	21	81
14	U00096.2	+	1689467	1689547	NODE_163_length_242_cov_3.380165	-	1	82
4	U00096.2	+	2116545	2116587	NODE_163_length_242_cov_3.380165	-	47	89
4	U00096.2	+	2280905	2280945	NODE_163_length_242_cov_3.380165	-	43	83
15	U00096.2	+	2289241	2289327	NODE_163_length_242_cov_3.380165	-	1	87
13	U00096.2	+	2547506	2547587	NODE_163_length_242_cov_3.380165	-	1	82
15	U00096.2	+	2653010	2653090	NODE_163_length_242_cov_3.380165	-	1	82
18	U00096.2	+	2682157	2682249	NODE_163_length_242_cov_3.380165	-	1	93
10	U00096.2	+	2712323	2712404	NODE_163_length_242_cov_3.380165	-	1	82
13	U00096.2	+	2833129	2833191	NODE_163_length_242_cov_3.380165	-	39	100
14	U00096.2	+	2943936	2944032	NODE_163_length_242_cov_3.380165	-	1	96
16	U00096.2	+	3080825	3080893	NODE_163_length_242_cov_3.380165	-	47	114
6	U00096.2	+	3267762	3267843	NODE_163_length_242_cov_3.380165	-	1	82
11	U00096.2	+	3510551	3510628	NODE_163_length_242_cov_3.380165	-	1	86
13	U00096.2	+	3561623	3561708	NODE_163_length_242_cov_3.380165	-	1	86
19	U00096.2	+	3596438	3596520	NODE_163_length_242_cov_3.380165	-	1	82
11	U00096.2	+	3674162	3674246	NODE_163_length_242_cov_3.380165	-	1	86
13	U00096.2	+	3739005	3739090	NODE_163_length_242_cov_3.380165	-	1	86
20	U00096.2	+	3772277	3772361	NODE_163_length_242_cov_3.380165	-	1	84
11	U00096.2	+	3775070	3775121	NODE_163_length_242_cov_3.380165	-	30	81
10	U00096.2	+	4051530	4051588	NODE_163_length_242_cov_3.380165	-	23	82
9	U00096.2	+	4106612	4106697	NODE_163_length_242_cov_3.380165	-	1	86
5	U00096.2	+	4216458	4216502	NODE_163_length_242_cov_3.380165	-	46	90
1	U00096.2	+	4233443	4233478	NODE_163_length_242_cov_3.380165	-	46	81
9	U00096.2	+	4243180	4243243	NODE_163_length_242_cov_3.380165	-	27	83
2	U00096.2	+	4247434	4247470	NODE_163_length_242_cov_3.380165	-	46	82
18	U00096.2	+	4251974	4252054	NODE_163_length_242_cov_3.380165	-	2	81
5	U00096.2	+	4283324	4283367	NODE_163_length_242_cov_3.380165	-	46	89
23	U00096.2	+	4293884	4293991	NODE_163_length_242_cov_3.380165	-	1	100
28	U00096.2	+	4293997	4294098	NODE_163_length_242_cov_3.380165	-	1	101
23	U00096.2	+	4294110	4294217	NODE_163_length_242_cov_3.380165	-	1	100
23	U00096.2	+	4294223	4294330	NODE_163_length_242_cov_3.380165	-	1	100
6	U00096.2	+	4315983	4316029	NODE_163_length_242_cov_3.380165	-	41	87
14	U00096.2	+	4342856	4342938	NODE_163_length_242_cov_3.380165	-	1	86
19	U00096.2	+	4371238	4371320	NODE_163_length_242_cov_3.380165	-	1	82
4	U00096.2	+	4413979	4414018	NODE_163_length_242_cov_3.380165	-	45	84
18	U00096.2	+	4439434	4439519	NODE_163_length_242_cov_3.380165	-	1	86
1	U00096.2	+	4455208	4455244	NODE_163_length_242_cov_3.380165	-	47	83
4	U00096.2	+	4458487	4458528	NODE_163_length_242_cov_3.380165	-	46	87
17	U00096.2	+	4482405	4482489	NODE_163_length_242_cov_3.380165	-	46	127
4	U00096.2	+	4552526	4552587	NODE_163_length_242_cov_3.380165	-	45	99
3	U00096.2	+	4604635	4604673	NODE_163_length_242_cov_3.380165	-	43	81
15	U00096.2	+	4612280	4612347	NODE_163_length_242_cov_3.380165	-	47	111
16	U00096.2	+	4612381	4612458	NODE_163_length_242_cov_3.380165	-	47	119
16	U00096.2	+	4612482	4612559	NODE_163_length_242_cov_3.380165	-	47	119
10	U00096.2	+	4626792	4626870	NODE_163_length_242_cov_3.380165	-	1	83
0	U00096.2	+	557	851	NODE_164_length_265_cov_1.849057	-	1	295
0	U00096.2	+	71845	72054	NODE_165_length_180_cov_1.450000	+	1	210
0	U00096.2	+	72049	72148	NODE_166_length_70_cov_1.800000	-	1	100
0	U00096.2	+	85178	85378	NODE_167_length_171_cov_2.619883	+	1	201
0	U00096.2	+	63553	63672	NODE_168_length_90_cov_2.655555	-	1	120
0	U00096.2	+	55196	55295	NODE_169_length_70_cov_1.557143	-	1	100
0	U00096.2	+	55057	55156	NODE_170_length_70_cov_1.485714	+	1	100
0	U00096.2	+	48891	48990	NODE_171_length_70_cov_2.485714	+	1	100
0	U00096.2	+	49009	49108	NODE_172_length_70_cov_1.771429	-	1	100
0	U00096.2	+	76821	76922	NODE_173_length_72_cov_3.680556	+	1	102
0	U00096.2	+	11778	12205	NODE_174_length_398_cov_2.193467	-	1	428
74	U00096.2	+	3477684	3477870	NODE_175_length_172_cov_2.383721	+	14	200
0	U00096.2	+	48532	48733	NODE_175_length_172_cov_2.383721	-	1	202
0	U00096.2	+	53867	53979	NODE_176_length_83_cov_2.240964	+	1	113
0	U00096.2	+	25148	25375	NODE_177_length_198_cov_1.050505	+	1	228
0	U00096.2	+	31040	31139	NODE_178_length_70_cov_2.085714	+	1	100
0	U00096.2	+	59182	59313	NODE_179_length_102_cov_2.098039	-	1	132
0	U00096.2	+	35449	35561	NODE_180_length_83_cov_2.481928	-	1	113
0	U00096.2	+	16879	16999	NODE_181_length_91_cov_3.736264	+	1	121
0	U00096.2	+	13606	13752	NODE_182_length_117_cov_1.905983	+	1	147
0	U00096.2	+	41139	41402	NODE_183_length_234_cov_3.358974	-	1	264
0	U00096.2	+	53210	53305	NODE_184_length_66_cov_2.000000	+	1	96
0	U00096.2	+	53282	53480	NODE_185_length_169_cov_1.952663	-	1	199
14	U00096.2	+	39150	39231	NODE_186_length_171_cov_1.777778	+	116	201
8	U00096.2	+	338976	339045	NODE_186_length_171_cov_1.777778	+	112	180
6	U00096.2	+	339072	339138	NODE_186_length_171_cov_1.777778	+	115	180
8	U00096.2	+	339166	339231	NODE_186_length_171_cov_1.777778	+	116	180
7	U00096.2	+	339258	339323	NODE_186_length_171_cov_1.777778	+	115	180
9	U00096.2	+	356703	356771	NODE_186_length_171_cov_1.777778	+	112	180
9	U00096.2	+	356903	356971	NODE_186_length_171_cov_1.777778	+	112	180
14	U00096.2	+	374153	374239	NODE_186_length_171_cov_1.777778	+	116	201
11	U00096.2	+	374254	374340	NODE_186_length_171_cov_1.777778	+	116	201
13	U00096.2	+	374355	374441	NODE_186_length_171_cov_1.777778	+	116	201
10	U00096.2	+	374456	374542	NODE_186_length_171_cov_1.777778	+	116	201
11	U00096.2	+	489178	489265	NODE_186_length_171_cov_1.777778	+	112	180
11	U00096.2	+	698643	698730	NODE_186_length_171_cov_1.777778	+	112	180
14	U00096.2	+	740176	740281	NODE_186_length_171_cov_1.777778	+	116	201
13	U00096.2	+	757674	757748	NODE_186_length_171_cov_1.777778	+	116	201
2	U00096.2	+	836849	836889	NODE_186_length_171_cov_1.777778	+	115	155
7	U00096.2	+	844849	844937	NODE_186_length_171_cov_1.777778	+	112	180
11	U00096.2	+	898914	899001	NODE_186_length_171_cov_1.777778	+	112	180
12	U00096.2	+	1532905	1532966	NODE_186_length_171_cov_1.777778	+	115	180
9	U00096.2	+	1814204	1814291	NODE_186_length_171_cov_1.777778	+	112	180
10	U00096.2	+	1952447	1952535	NODE_186_length_171_cov_1.777778	+	111	180
12	U00096.2	+	1999990	2000089	NODE_186_length_171_cov_1.777778	+	115	201
1	U00096.2	+	2131454	2131490	NODE_186_length_171_cov_1.777778	+	115	151
14	U00096.2	+	2175471	2175537	NODE_186_length_171_cov_1.777778	+	115	189
2	U00096.2	+	2234670	2234707	NODE_186_length_171_cov_1.777778	+	115	152
9	U00096.2	+	2314903	2315004	NODE_186_length_171_cov_1.777778	+	115	201
3	U00096.2	+	2315018	2315058	NODE_186_length_171_cov_1.777778	+	116	156
18	U00096.2	+	2345158	2345260	NODE_186_length_171_cov_1.777778	+	87	201
12	U00096.2	+	2345268	2345348	NODE_186_length_171_cov_1.777778	+	116	201
15	U00096.2	+	2428950	2429033	NODE_186_length_171_cov_1.777778	+	116	201
27	U00096.2	+	2441777	2441889	NODE_186_length_171_cov_1.777778	+	76	201
7	U00096.2	+	2536552	2536639	NODE_186_length_171_cov_1.777778	+	112	180
12	U00096.2	+	2660421	2660504	NODE_186_length_171_cov_1.777778	+	116	201
12	U00096.2	+	2660512	2660595	NODE_186_length_171_cov_1.777778	+	116	201
10	U00096.2	+	2840444	2840522	NODE_186_length_171_cov_1.777778	+	116	201
3	U00096.2	+	2915905	2915945	NODE_186_length_171_cov_1.777778	+	112	152
8	U00096.2	+	3068024	3068107	NODE_186_length_171_cov_1.777778	+	116	180
15	U00096.2	+	3201162	3201248	NODE_186_length_171_cov_1.777778	+	113	201
2	U00096.2	+	3201255	3201291	NODE_186_length_171_cov_1.777778	+	115	151
1	U00096.2	+	3214667	3214701	NODE_186_length_171_cov_1.777778	+	117	151
11	U00096.2	+	3253237	3253340	NODE_186_length_171_cov_1.777778	+	115	201
8	U00096.2	+	3328477	3328564	NODE_186_length_171_cov_1.777778	+	112	180
26	U00096.2	+	3390065	3390181	NODE_186_length_171_cov_1.777778	+	91	201
15	U00096.2	+	3390189	3390272	NODE_186_length_171_cov_1.777778	+	116	201
14	U00096.2	+	3390280	3390363	NODE_186_length_171_cov_1.777778	+	116	201
4	U00096.2	+	3390371	3390409	NODE_186_length_171_cov_1.777778	+	116	154
2	U00096.2	+	3502806	3502842	NODE_186_length_171_cov_1.777778	+	165	201
20	U00096.2	+	3545872	3545994	NODE_186_length_171_cov_1.777778	+	91	201
15	U00096.2	+	3590582	3590684	NODE_186_length_171_cov_1.777778	+	112	201
9	U00096.2	+	3637227	3637314	NODE_186_length_171_cov_1.777778	+	112	180
9	U00096.2	+	3672404	3672495	NODE_186_length_171_cov_1.777778	+	117	201
9	U00096.2	+	3703981	3704068	NODE_186_length_171_cov_1.777778	+	112	180
15	U00096.2	+	3752878	3752963	NODE_186_length_171_cov_1.777778	+	112	201
16	U00096.2	+	3875597	3875691	NODE_186_length_171_cov_1.777778	+	105	180
5	U00096.2	+	3982241	3982345	NODE_186_length_171_cov_1.777778	+	115	201
13	U00096.2	+	4078038	4078139	NODE_186_length_171_cov_1.777778	+	112	201
6	U00096.2	+	4101579	4101623	NODE_186_length_171_cov_1.777778	+	116	160
8	U00096.2	+	4125970	4126056	NODE_186_length_171_cov_1.777778	+	112	180
6	U00096.2	+	4146451	4146533	NODE_186_length_171_cov_1.777778	+	115	201
12	U00096.2	+	4151558	4151649	NODE_186_length_171_cov_1.777778	+	116	200
15	U00096.2	+	4323868	4323959	NODE_186_length_171_cov_1.777778	+	111	201
13	U00096.2	+	4323972	4324059	NODE_186_length_171_cov_1.777778	+	115	201
12	U00096.2	+	4324072	4324159	NODE_186_length_171_cov_1.777778	+	115	201
15	U00096.2	+	4324168	4324259	NODE_186_length_171_cov_1.777778	+	111	201
13	U00096.2	+	4324272	4324359	NODE_186_length_171_cov_1.777778	+	115	201
10	U00096.2	+	4372517	4372604	NODE_186_length_171_cov_1.777778	+	113	180
11	U00096.2	+	4407171	4407271	NODE_186_length_171_cov_1.777778	+	112	189
9	U00096.2	+	4468399	4468476	NODE_186_length_171_cov_1.777778	+	112	180
0	U00096.2	+	25711	25911	NODE_186_length_171_cov_1.777778	-	1	201
9	U00096.2	+	138714	138801	NODE_186_length_171_cov_1.777778	-	22	90
13	U00096.2	+	173505	173591	NODE_186_length_171_cov_1.777778	-	1	88
6	U00096.2	+	216053	216100	NODE_186_length_171_cov_1.777778	-	50	97
1	U00096.2	+	244128	244163	NODE_186_length_171_cov_1.777778	-	51	86
15	U00096.2	+	248148	248234	NODE_186_length_171_cov_1.777778	-	1	86
18	U00096.2	+	376560	376646	NODE_186_length_171_cov_1.777778	-	1	86
16	U00096.2	+	376660	376746	NODE_186_length_171_cov_1.777778	-	1	86
16	U00096.2	+	410303	410393	NODE_186_length_171_cov_1.777778	-	1	90
17	U00096.2	+	410405	410497	NODE_186_length_171_cov_1.777778	-	1	90
3	U00096.2	+	500666	500702	NODE_186_length_171_cov_1.777778	-	50	86
8	U00096.2	+	507784	507840	NODE_186_length_171_cov_1.777778	-	29	86
13	U00096.2	+	507855	507941	NODE_186_length_171_cov_1.777778	-	1	86
13	U00096.2	+	507956	508042	NODE_186_length_171_cov_1.777778	-	1	86
9	U00096.2	+	550648	550739	NODE_186_length_171_cov_1.777778	-	1	91
11	U00096.2	+	609355	609442	NODE_186_length_171_cov_1.777778	-	22	90
2	U00096.2	+	631336	631372	NODE_186_length_171_cov_1.777778	-	50	86
13	U00096.2	+	707075	707172	NODE_186_length_171_cov_1.777778	-	22	100
8	U00096.2	+	714502	714589	NODE_186_length_171_cov_1.777778	-	22	90
15	U00096.2	+	805029	805113	NODE_186_length_171_cov_1.777778	-	2	86
8	U00096.2	+	805122	805207	NODE_186_length_171_cov_1.777778	-	2	88
8	U00096.2	+	814823	814909	NODE_186_length_171_cov_1.777778	-	22	90
8	U00096.2	+	831527	831610	NODE_186_length_171_cov_1.777778	-	22	86
8	U00096.2	+	1067592	1067679	NODE_186_length_171_cov_1.777778	-	22	90
17	U00096.2	+	1083906	1083992	NODE_186_length_171_cov_1.777778	-	1	87
8	U00096.2	+	1112655	1112742	NODE_186_length_171_cov_1.777778	-	22	90
2	U00096.2	+	1133871	1133911	NODE_186_length_171_cov_1.777778	-	50	90
10	U00096.2	+	1689464	1689550	NODE_186_length_171_cov_1.777778	-	22	90
16	U00096.2	+	2116491	2116579	NODE_186_length_171_cov_1.777778	-	1	86
3	U00096.2	+	2289285	2289325	NODE_186_length_171_cov_1.777778	-	50	90
8	U00096.2	+	2338336	2338418	NODE_186_length_171_cov_1.777778	-	1	87
20	U00096.2	+	2509375	2509467	NODE_186_length_171_cov_1.777778	-	1	91
10	U00096.2	+	2547503	2547585	NODE_186_length_171_cov_1.777778	-	22	85
2	U00096.2	+	2579685	2579721	NODE_186_length_171_cov_1.777778	-	1	37
4	U00096.2	+	2590991	2591035	NODE_186_length_171_cov_1.777778	-	43	87
7	U00096.2	+	2653007	2653089	NODE_186_length_171_cov_1.777778	-	22	86
7	U00096.2	+	2682154	2682241	NODE_186_length_171_cov_1.777778	-	22	90
13	U00096.2	+	2712320	2712408	NODE_186_length_171_cov_1.777778	-	22	91
21	U00096.2	+	2833091	2833188	NODE_186_length_171_cov_1.777778	-	2	103
10	U00096.2	+	2943933	2944019	NODE_186_length_171_cov_1.777778	-	22	90
10	U00096.2	+	3080779	3080864	NODE_186_length_171_cov_1.777778	-	1	91
1	U00096.2	+	3137645	3137678	NODE_186_length_171_cov_1.777778	-	54	87
12	U00096.2	+	3232661	3232746	NODE_186_length_171_cov_1.777778	-	1	86
12	U00096.2	+	3267759	3267847	NODE_186_length_171_cov_1.777778	-	22	91
12	U00096.2	+	3510548	3510627	NODE_186_length_171_cov_1.777778	-	22	90
10	U00096.2	+	3537738	3537803	NODE_186_length_171_cov_1.777778	-	27	87
9	U00096.2	+	3596435	3596523	NODE_186_length_171_cov_1.777778	-	22	90
6	U00096.2	+	3674201	3674245	NODE_186_length_171_cov_1.777778	-	46	90
6	U00096.2	+	3739002	3739089	NODE_186_length_171_cov_1.777778	-	22	90
9	U00096.2	+	3772274	3772357	NODE_186_length_171_cov_1.777778	-	22	85
3	U00096.2	+	3906437	3906476	NODE_186_length_171_cov_1.777778	-	49	88
10	U00096.2	+	3998174	3998276	NODE_186_length_171_cov_1.777778	-	1	86
12	U00096.2	+	4025346	4025430	NODE_186_length_171_cov_1.777778	-	1	87
12	U00096.2	+	4025444	4025528	NODE_186_length_171_cov_1.777778	-	1	87
11	U00096.2	+	4025542	4025627	NODE_186_length_171_cov_1.777778	-	1	87
2	U00096.2	+	4051551	4051587	NODE_186_length_171_cov_1.777778	-	50	86
18	U00096.2	+	4061546	4061617	NODE_186_length_171_cov_1.777778	-	15	86
14	U00096.2	+	4092657	4092741	NODE_186_length_171_cov_1.777778	-	1	86
7	U00096.2	+	4106609	4106692	NODE_186_length_171_cov_1.777778	-	22	86
3	U00096.2	+	4216450	4216494	NODE_186_length_171_cov_1.777778	-	39	87
13	U00096.2	+	4216508	4216592	NODE_186_length_171_cov_1.777778	-	1	87
1	U00096.2	+	4233444	4233479	NODE_186_length_171_cov_1.777778	-	52	87
14	U00096.2	+	4243157	4243241	NODE_186_length_171_cov_1.777778	-	1	86
4	U00096.2	+	4247339	4247379	NODE_186_length_171_cov_1.777778	-	47	87
11	U00096.2	+	4247386	4247473	NODE_186_length_171_cov_1.777778	-	1	90
0	U00096.2	+	4283325	4283360	NODE_186_length_171_cov_1.777778	-	52	87
9	U00096.2	+	4315942	4316023	NODE_186_length_171_cov_1.777778	-	2	86
5	U00096.2	+	4371235	4371319	NODE_186_length_171_cov_1.777778	-	22	86
8	U00096.2	+	4448955	4449002	NODE_186_length_171_cov_1.777778	-	40	87
1	U00096.2	+	4455207	4455242	NODE_186_length_171_cov_1.777778	-	51	86
11	U00096.2	+	4458439	4458522	NODE_186_length_171_cov_1.777778	-	1	86
14	U00096.2	+	4482357	4482444	NODE_186_length_171_cov_1.777778	-	1	90
2	U00096.2	+	4552526	4552567	NODE_186_length_171_cov_1.777778	-	50	91
1	U00096.2	+	4612279	4612314	NODE_186_length_171_cov_1.777778	-	51	86
13	U00096.2	+	4612329	4612415	NODE_186_length_171_cov_1.777778	-	1	86
15	U00096.2	+	4612430	4612516	NODE_186_length_171_cov_1.777778	-	1	86
14	U00096.2	+	4612531	4612617	NODE_186_length_171_cov_1.777778	-	1	86
11	U00096.2	+	4626767	4626868	NODE_186_length_171_cov_1.777778	-	1	86
0	U00096.2	+	25558	25712	NODE_187_length_125_cov_2.336000	+	1	155
0	U00096.2	+	26841	27044	NODE_188_length_174_cov_1.103448	-	1	204
0	U00096.2	+	54238	54332	NODE_189_length_65_cov_1.569231	+	1	95
0	U00096.2	+	54377	54476	NODE_190_length_70_cov_1.457143	-	1	100
0	U00096.2	+	21171	21270	NODE_191_length_70_cov_2.714286	-	1	100
0	U00096.2	+	73156	73354	NODE_192_length_169_cov_1.875740	+	1	199
0	U00096.2	+	75070	75387	NODE_193_length_288_cov_2.034722	-	1	318
0	U00096.2	+	29748	30058	NODE_194_length_281_cov_1.896797	+	1	311
0	U00096.2	+	29565	29708	NODE_195_length_114_cov_1.754386	-	1	144
0	U00096.2	+	89581	89680	NODE_196_length_70_cov_1.900000	-	1	100
0	U00096.2	+	89409	89546	NODE_197_length_108_cov_1.703704	+	1	138
0	U00096.2	+	59594	59693	NODE_198_length_70_cov_1.685714	-	1	100
0	U00096.2	+	59455	59569	NODE_199_length_85_cov_2.470588	+	1	115
0	U00096.2	+	44644	44743	NODE_200_length_70_cov_2.985714	-	1	100
0	U00096.2	+	54557	54891	NODE_201_length_305_cov_2.642623	+	1	335
0	U00096.2	+	65985	66124	NODE_202_length_110_cov_2.063636	+	1	140
34	U00096.2	+	3748539	3748674	NODE_202_length_110_cov_2.063636	-	5	140
0	U00096.2	+	95417	95516	NODE_203_length_70_cov_1.714286	+	1	100
0	U00096.2	+	95512	95640	NODE_204_length_99_cov_1.949495	-	1	129
0	U00096.2	+	45653	45754	NODE_205_length_72_cov_1.013889	-	1	102
0	U00096.2	+	79889	79984	NODE_206_length_66_cov_2.636364	-	1	96
0	U00096.2	+	24898	25171	NODE_207_length_244_cov_1.372951	-	1	274
0	U00096.2	+	57437	57721	NODE_208_length_255_cov_1.478431	-	1	285
0	U00096.2	+	23947	24261	NODE_209_length_285_cov_2.228070	-	1	315
0	U00096.2	+	37000	37099	NODE_210_length_70_cov_2.214286	-	1	100
0	U00096.2	+	42336	42441	NODE_211_length_76_cov_1.842105	+	1	106
0	U00096.2	+	42415	42686	NODE_212_length_242_cov_1.446281	-	1	272
87	U00096.2	+	1777653	1777915	NODE_212_length_242_cov_1.446281	-	1	272
0	U00096.2	+	35822	35957	NODE_213_length_106_cov_1.830189	-	1	136
0	U00096.2	+	35648	35744	NODE_214_length_67_cov_1.313433	+	1	97
1	U00096.2	+	1049003	1049126	NODE_215_length_94_cov_2.670213	+	1	124
0	U00096.2	+	3581453	3581576	NODE_215_length_94_cov_2.670213	+	1	124
15	U00096.2	+	4516497	4516620	NODE_215_length_94_cov_2.670213	+	1	124
0	U00096.2	+	20438	20561	NODE_215_length_94_cov_2.670213	-	1	124
0	U00096.2	+	279029	279152	NODE_215_length_94_cov_2.670213	-	1	124
0	U00096.2	+	290500	290623	NODE_215_length_94_cov_2.670213	-	1	124
0	U00096.2	+	1977169	1977292	NODE_215_length_94_cov_2.670213	-	1	124
0	U00096.2	+	87698	87797	NODE_216_length_70_cov_2.000000	-	1	100
0	U00096.2	+	87337	87657	NODE_217_length_291_cov_1.945017	+	1	321
0	U00096.2	+	72347	72509	NODE_218_length_133_cov_1.947368	-	1	163
0	U00096.2	+	53607	53711	NODE_219_length_75_cov_2.333333	-	1	105
0	U00096.2	+	53458	53557	NODE_220_length_70_cov_2.442857	+	1	100
0	U00096.2	+	20901	21000	NODE_221_length_70_cov_2.814286	-	1	100
0	U00096.2	+	80554	80873	NODE_222_length_290_cov_1.637931	+	1	320
0	U00096.2	+	68793	69011	NODE_223_length_189_cov_1.423280	+	1	219
0	U00096.2	+	86220	86345	NODE_224_length_96_cov_1.708333	-	1	126
0	U00096.2	+	86104	86203	NODE_225_length_70_cov_1.742857	+	1	100
0	U00096.2	+	91849	91968	NODE_226_length_90_cov_1.455556	-	1	120
0	U00096.2	+	75720	75981	NODE_227_length_232_cov_2.327586	-	1	262
0	U00096.2	+	94557	94656	NODE_228_length_70_cov_1.500000	-	1	100
0	U00096.2	+	53683	53889	NODE_229_length_177_cov_1.497175	+	1	207
0	U00096.2	+	43069	43168	NODE_230_length_70_cov_1.928571	+	1	100
0	U00096.2	+	43191	43290	NODE_231_length_70_cov_1.985714	-	1	100
0	U00096.2	+	13518	13615	NODE_232_length_68_cov_1.852941	+	1	98
0	U00096.2	+	34297	34555	NODE_233_length_229_cov_2.004367	+	1	259
0	U00096.2	+	18330	18429	NODE_234_length_70_cov_1.885714	-	1	100
0	U00096.2	+	89885	90002	NODE_235_length_88_cov_2.386364	-	1	118
0	U00096.2	+	58244	58449	NODE_236_length_176_cov_2.386364	-	1	206
0	U00096.2	+	96932	97025	NODE_237_length_64_cov_1.625000	-	1	94
0	U00096.2	+	99147	99239	NODE_238_length_63_cov_1.952381	-	1	93
0	U00096.2	+	84834	84936	NODE_239_length_73_cov_2.534247	-	1	103
0	U00096.2	+	84702	84820	NODE_240_length_89_cov_2.303371	+	1	119
0	U00096.2	+	27573	27667	NODE_241_length_65_cov_1.630769	+	1	95
0	U00096.2	+	11194	11300	NODE_242_length_77_cov_1.818182	+	1	107
0	U00096.2	+	90416	90508	NODE_243_length_63_cov_1.952381	-	1	93
0	U00096.2	+	49324	49586	NODE_244_length_233_cov_1.343348	-	1	263
0	U00096.2	+	30884	30983	NODE_245_length_70_cov_1.514286	+	1	100
0	U00096.2	+	89998	90263	NODE_246_length_236_cov_2.072034	+	1	266
0	U00096.2	+	29424	29523	NODE_247_length_70_cov_1.271429	+	1	100
0	U00096.2	+	62800	63005	NODE_248_length_176_cov_1.687500	-	1	206
0	U00096.2	+	26057	26364	NODE_249_length_278_cov_1.665468	-	1	308
0	U00096.2	+	21932	22047	NODE_250_length_86_cov_2.267442	+	1	116
0	U00096.2	+	6079	6181	NODE_251_length_73_cov_2.657534	+	1	103
0	U00096.2	+	18038	18159	NODE_252_length_92_cov_2.956522	-	1	122
0	U00096.2	+	17902	18017	NODE_253_length_86_cov_3.313953	+	1	116
0	U00096.2	+	480	580	NODE_254_length_71_cov_1.887324	-	1	101
0	U00096.2	+	48742	48843	NODE_255_length_72_cov_1.916667	+	1	102
0	U00096.2	+	36318	36449	NODE_256_length_102_cov_2.049020	+	1	132
1	U00096.2	+	1049097	1049157	NODE_257_length_31_cov_1.580645	+	1	61
0	U00096.2	+	3581547	3581607	NODE_257_length_31_cov_1.580645	+	1	61
3	U00096.2	+	4516591	4516649	NODE_257_length_31_cov_1.580645	+	1	59
0	U00096.2	+	20407	20467	NODE_257_length_31_cov_1.580645	-	1	61
1	U00096.2	+	278998	279058	NODE_257_length_31_cov_1.580645	-	1	61
1	U00096.2	+	290469	290529	NODE_257_length_31_cov_1.580645	-	1	61
0	U00096.2	+	1977138	1977198	NODE_257_length_31_cov_1.580645	-	1	61
0	U00096.2	+	99265	99368	NODE_258_length_74_cov_1.891892	-	1	104
0	U00096.2	+	75968	76308	NODE_259_length_311_cov_1.787781	-	1	341
0	U00096.2	+	92233	92504	NODE_260_length_242_cov_1.599174	+	1	272
0	U00096.2	+	44498	44596	NODE_261_length_69_cov_1.956522	+	1	99
16	U00096.2	+	1779749	1779813	NODE_261_length_69_cov_1.956522	+	13	77
0	U00096.2	+	74220	74424	NODE_262_length_175_cov_1.588571	+	1	205
0	U00096.2	+	22375	22469	NODE_263_length_65_cov_2.000000	-	1	95
0	U00096.2	+	50382	50655	NODE_264_length_244_cov_1.372951	+	1	274
0	U00096.2	+	1570	1669	NODE_265_length_70_cov_1.214286	+	1	100
0	U00096.2	+	60384	60477	NODE_266_length_64_cov_2.000000	-	1	94
0	U00096.2	+	7170	7293	NODE_267_length_94_cov_2.053191	+	1	124
0	U00096.2	+	5028	5145	NODE_268_length_88_cov_2.181818	+	1	118
0	U00096.2	+	82558	82821	NODE_269_length_234_cov_1.192308	+	1	264
24	U00096.2	+	385489	385583	NODE_270_length_92_cov_1.369565	+	12	106
0	U00096.2	+	72765	72886	NODE_270_length_92_cov_1.369565	-	1	122
0	U00096.2	+	46321	46485	NODE_271_length_135_cov_2.037037	+	1	165
0	U00096.2	+	98440	98539	NODE_272_length_70_cov_2.085714	-	1	100
0	U00096.2	+	98297	98394	NODE_273_length_68_cov_1.735294	+	1	98
0	U00096.2	+	44349	44517	NODE_274_length_139_cov_1.007194	+	1	169
0	U00096.2	+	77598	77698	NODE_275_length_71_cov_2.464789	+	1	101
0	U00096.2	+	77710	77848	NODE_276_length_109_cov_1.871560	-	1	139
0	U00096.2	+	32668	32787	NODE_277_length_90_cov_1.622222	-	1	120
0	U00096.2	+	6829	6973	NODE_278_length_115_cov_1.217391	+	1	145
0	U00096.2	+	64329	64428	NODE_279_length_70_cov_1.800000	-	1	100
0	U00096.2	+	46027	46281	NODE_280_length_225_cov_1.720000	+	1	255
0	U00096.2	+	9740	9839	NODE_281_length_70_cov_1.857143	-	1	100
0	U00096.2	+	2568	2667	NODE_282_length_70_cov_1.385714	-	1	100
0	U00096.2	+	12875	12972	NODE_283_length_68_cov_2.000000	+	1	98
0	U00096.2	+	1741	1840	NODE_284_length_70_cov_1.342857	-	1	100
0	U00096.2	+	31952	32051	NODE_285_length_70_cov_2.042857	-	1	100
0	U00096.2	+	77827	77926	NODE_286_length_70_cov_1.900000	+	1	100
0	U00096.2	+	97779	97901	NODE_287_length_93_cov_1.505376	-	1	123
0	U00096.2	+	99352	99487	NODE_288_length_106_cov_1.660377	-	1	136
0	U00096.2	+	58131	58230	NODE_289_length_70_cov_2.142857	-	1	100
